leagueId,queueType,tier,rank,summonerId,puuid,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
775edaff-1e6c-48ea-aba0-b8953d314764,RANKED_SOLO_5x5,DIAMOND,III,egkHRTz57xm9TtrY9lXPp5eMCeoh9NgJjljC9_S7tBVD0p0,kR-zE2B2X_2lRFlqIB52pqHC6-XJ-D7SVhbg16wlnCdDsfBD6APkWQL2pB9y9xjo9TqAfR9mdumiGw,4,47,46,False,False,False,False
8f4765ca-96d4-4441-b5b1-9780ffc799df,RANKED_SOLO_5x5,DIAMOND,III,SswtW3jGvVJkuNNaSBNDC2RerCbmUJgKrc4ICFHWr2ggjL0,Sjla1CBQEUNQRmdt6_PJeND4iWteDkV6Cn32-J87DrGMwx3dNKJHCrqCTB4o9gHF9UcPDJ2_qGJf3g,67,12,6,False,False,False,False
2af78af6-8fe0-44b8-85c3-45614f2b0bd1,RANKED_SOLO_5x5,DIAMOND,III,kqv6OxL8Zsa8t29K0wsolwieuVQ1LZmJIqzxGBgCfg_FLE0,vBxzmsSKMIg6pTiexJn4cvrui7KnnxVGXi_Jwy78hvdVRsgRG0-iS1whZXR2hTCDJEbg0xCP8LdDtQ,39,24,27,False,False,False,False
5da0973b-67fc-4027-82b7-edaec2c27ad9,RANKED_SOLO_5x5,DIAMOND,III,Cq7O_EpBVuMD9leYnJPTJTLzHJSbeCDiM5jtWIuz_H28Ue0,rICrQd695-3fOI5Wee3ZmKMJxCZkiMecQDU-kftKbMAWD__mSrGedNeniSMHxeUXvu03aT5_9Y6MXw,4,62,48,False,False,False,True
92d6df2c-ed36-46e5-b52a-e8dbece64f9b,RANKED_SOLO_5x5,DIAMOND,III,L3Ktscb_-VUwtoG_e4tJjr7LpaOZyXxFeXUScdfl4-hOCkk,TbRiAaBZiyAB4ER4sqytj32M6MHNnHdkhprLUS4SB-gVrLmm9NZ_zgyHAdG3YTBnjXG0eIQASYBu2A,53,27,31,False,False,False,False
980cc0ce-a939-449a-861c-e0115a33fbc7,RANKED_SOLO_5x5,DIAMOND,III,d2EXENxlbegENewCN-UQqj7ll-bwDgtYUp8N6aQWkoR3ug0,nvTywXiPIU_XbEtB9oX4dr6OxNJgaDVpAao8KeBBDyLgLL9zQTisT3Ec_NarClLbiC_t9QW4uuigDw,53,109,98,False,False,False,False
3d9d57b4-6a8d-4426-8fe6-fefa411050e1,RANKED_SOLO_5x5,DIAMOND,III,F6yfLbFbGQw9Pouj8nm-0VIWEqb9BE2c3demmAWyRYvwDA,psXqRcRtuXG3NywgoLt_SEJyn519eReeHCyqt4oy8ndI6-nkre9negLwZc7oPEYkxanEk66lSekDQA,23,91,107,False,False,False,False
1359f466-e39a-4d35-b73e-b13934a00cd0,RANKED_SOLO_5x5,DIAMOND,III,HH4ZOWt-yxs0VzfU2lHz4MqCMqw55qMFqYC3X2VAsMTcRxE,eLivtiOlAwKYAyYFqs1K7VKnjbxavaLaOyMZx30qyQOADPhntu4jiIlkSRpSq-QRLhpWDu0S4mHmPQ,7,9,5,False,False,False,False
d37d8f8f-3615-4e05-9afe-a606bab318b0,RANKED_SOLO_5x5,DIAMOND,III,nJmw_WUr_BUeincGLm7AB0b4bqn7BZ27RvszHRW6idB0gfQ,Ei7ayf0p32zDYfdwWlyFHy2PxRKgE0pR45CdP5JwV1hw_SxdhR-ySdhVaCWJKtAzbqxMjEdIoUXYUA,69,41,36,False,False,False,False
c906478f-3449-451c-a25a-ee04fac8f301,RANKED_SOLO_5x5,DIAMOND,III,ARWYgYvnXjl6693PbFTkphvuA0GG9kmsMiRsT0anFsCz_g,NrEpD8CZMOgBFsN9a8ntYS4Esc3pzJ0D-0q6-uKm-XuxUUjyCknm1h9Rngu6uNEDnfVy4xqlfMAgnA,17,40,32,False,False,False,False
f96803aa-dadf-4499-97d9-6ae99c39b5ac,RANKED_SOLO_5x5,DIAMOND,III,GwD1K8V14W7usconQyAGUtEZypVEha9mRWi_yDePAirqxCU,BGnlyzh7L860hrgRe1srNnoDjt6Kty4Wh6vRuVfqE1C7RNS5mKzqWALcpPVRp0Ll-oZ7nhkKddGgyg,25,11,9,False,False,False,False
05b7192c-c740-451e-bd57-9698161b812d,RANKED_SOLO_5x5,DIAMOND,III,M5PAIq97Pkm1j35NuJbW0i_DDShupcCD_uc12iGG14qysw,04s6Xiys5XiWKyTic6DN9HaTOm00Iy3ITRoMrZ-s8OBnWqTh1mI3YzTUBaV6pp7Lzrf9CppPpXgrvA,48,95,77,False,False,False,False
ad18fa90-ad8e-453e-a2a6-31995e02e9ea,RANKED_SOLO_5x5,DIAMOND,III,ckVXNHCbjey6RmKC_jXMOkUAt2zyz2ht6GPs-J8zHzyxHZ8,cebCq0pYRU_lrqiiTGfEq6AtOQR1ZezEn6tAO-dGZoGXZXFeqrkU1EzeVOdOP8CXs3d9-PJymSVoqw,85,40,36,False,False,False,False
3c52c90b-dbf1-46b7-972f-448caa616afd,RANKED_SOLO_5x5,DIAMOND,III,OuCYjXdYI7ZcAyjLNXvaRt65ibYDN3lXxeU-SLmByd7HPKw,I4zaxVAPUB-f63TzfXB8QFopbO3PuQ5yeofbNbKTdVBtbi60v8EIFsWiAOuv6s-Rs5MxEV1M5K6scg,24,21,24,False,False,False,False
208b8bd6-f96e-4311-8084-e4b1925e9607,RANKED_SOLO_5x5,DIAMOND,III,Wk40wINRVuNftZwNAg6fwjbTBPlo4bNITELwp1pEQq6niA4,tN5vtKaqZVg44UPSeWGt8uaO9MwKnm-EoHWFK0KqBShS58KNfKlEr39v4u-hC7QTFCkKrfutMiGvLw,84,16,14,False,False,False,False
096e6147-e9fc-4cb6-bf90-bd2a5210126e,RANKED_SOLO_5x5,DIAMOND,III,QiExO6zOb8_eEtX6Yk5diEQXmEJRjU1HLcnjw0jTzUWEEK0,3EfWdRqOLL78lBZQ80q1lW9u0-UJ1SfpLbthLWiRufZFOzLopvQg4N0xaLui7kTnecE_LV3hP0edKA,29,254,255,False,False,False,False
44065667-5f14-4775-8b18-52c9e210b840,RANKED_SOLO_5x5,DIAMOND,III,g2ABT05BKEACiI4pNq62iTl5aAm2CUl1jG9dn739kiCryg,TzmI4w1p_7tsdjDtUsZE-liUt6vxryWwTcQo7i3BRenUAhXDlKxe-DRTRmnHKr2Je95DndWZfZPw3A,54,40,33,False,False,False,False
0ffa8ed8-e806-4549-a5ae-5e7e0d1605c1,RANKED_SOLO_5x5,DIAMOND,III,FyXAyZfzPUJotR4mGfUM940moGLDgKWeWYjABEiRUmqXOw,BqeOpP5giHJlfsqRR0Gt9Vgy17iqn8ELuml-EcLrj-T-Jbp7OnIBp4nNNbgOmzTkRxpCLWiZD_iAKA,95,27,20,False,False,False,False
92d6df2c-ed36-46e5-b52a-e8dbece64f9b,RANKED_SOLO_5x5,DIAMOND,III,s0yzwRaUPTWAKAFLc-OWUBNaRiZs2D5yuanAVmzFUgR8YtE,jMa1p2Qy2CxVEoeTiNddWXb0DyhK-SpqDffyXw1jXmVUitnSU_KeKomizk6UrJUdSvPNF4s2NtZZLA,73,81,84,False,False,False,False
42eb83a4-627f-4db1-87f5-d8acbe044484,RANKED_SOLO_5x5,DIAMOND,III,ytAvtBSbSpZHURQIxgo0h9Zx7FzYydt41Bz3HM2u7NRP1_Y,P3WsxU_-XzsaSIFPnNTnQrS2I0gVdVFw7KxdHTtoEU3VAiaS8iDsL2HSoW0uo6ME_xkz6BWCihLDAQ,62,108,94,False,False,False,True
ad22b9f1-1e49-4f63-ad15-c44b8e707ec3,RANKED_SOLO_5x5,DIAMOND,III,I7A5cs4ul0F2mQGXTvnb13FJbj24TezF4Gke52oTh4nwnTg,ZEBqs2cPErCDlVvN3GAo-Vmjbgo_NAxx1r3bjgbiiyEWXze3daYaPEbfQ3NSy3IDb-rNcNT5L-Hc_g,46,26,18,False,False,False,False
c6173aed-e3db-4790-92b4-329151fbc996,RANKED_SOLO_5x5,DIAMOND,III,eJV0v3-NCKp5mLHIZKWLmAjp06YGj5A6fpEcMHrrVl4v6DY,PnIpB5aUpdoJRjlAiwo7tZqDnnvXOq0g-O4-qVBB93Tx9xeJ4_u23sGKtZ4wtFhVBoH2ut6TsBKMAQ,17,98,86,False,False,False,False
94cb5a76-fa6a-4dbd-8d70-e15eae5850fe,RANKED_SOLO_5x5,DIAMOND,III,a-bud5KagZIXECeZt_v0HQg2E00pcOY3onZkQUSptRH2p2w,xQmTz2LF0FL-GLhA-AjQX0Pwra_At0tZ0T0eqHetV26WaukG9hVAe3HpDZlF5qiq-QgKyE8JmUVvyg,91,35,25,False,False,False,False
f0a0f158-9465-45fd-8cad-233d3a51d312,RANKED_SOLO_5x5,DIAMOND,III,25pwcNlZNltoWVdToZ9z2L39iuLskeXzSbufn150UPzGdlg,OfpzONF7FadZS8enHN8ksWq95i_TdXuzm5vL-OMgD8cEokBybCY1m9hXoTlli4I-EBn9tXAgvb5yHA,91,12,16,False,False,False,False
fba57e59-4daf-4ef4-a227-7b2d7d43ef08,RANKED_SOLO_5x5,DIAMOND,III,RjXT0RWoiDyuLbqMtrTt2rjTFZV8oZ91iJFp736Ae8EceEU,QYX5tAbAPfwoQDBIPdT4g6kt3npzrcmJ_odK_5auuWb9hyMY6yvdbgnVvuYb2rKIGcjpLjEPBls-Tg,95,15,14,False,False,False,True
82141de7-0439-455b-80ff-ef315336005a,RANKED_SOLO_5x5,DIAMOND,III,3tz_bDDm3e6MmrFOojMAeRtn1zW1qERjwUmIVaEUYTzF4rw,6r4seDs55KCTrJA9kZNVkva8r7ZaEIOSe-BSRCDbtgkunkbjVRbHOiHeQpTO7HffbqBNKNWKfjaOKQ,79,76,75,False,False,False,False
25634b3c-2cc1-459e-acee-a632193b4350,RANKED_SOLO_5x5,DIAMOND,III,o9BhOIanr2trP7gRMpvUX_drz0pIZwq9S9qnqPLOvWVFJnA,uca7gqJJtaAgK18cvOgFU3JurKuX8b94g3hqPgXJvjTkYgQPmyiqUGHfsUrRIh3u3NF3MC1_KYzJmQ,78,94,85,False,False,False,False
9ed04670-8151-42fc-b3ae-be5ef5435d6d,RANKED_SOLO_5x5,DIAMOND,III,K9pWurcE1V36FgXX27WxVxEa7eWKNO6aTCDqyXu9Qkwd4SI,pKFgsOCAtmTZoVD4EzKPqQh7Ah5rYlbhF7iXnH8ynWM1WttQi0oahpJG-kZX-gxdAbUIZfFHGN51bg,15,35,38,False,False,False,True
b8d35b94-973b-4c06-8e81-83dafad24e64,RANKED_SOLO_5x5,DIAMOND,III,1w64d__-3s0avLlpGNOQAwmRa5JoJnR4je1zL6vuqfIOWF8,eboYTegyBGYcbFMkzeE99gjk2anS3H702bLeUNAuCsoEu6vVfGSozLbdWlYifFg30LQS6Fb_hBJPdg,45,33,34,False,False,False,False
bc5f64d4-eaae-40ca-a06f-16986d7cff14,RANKED_SOLO_5x5,DIAMOND,III,nBKDSj5DKL9xvCOM6HC8j3u8gtP-E8bZUGfGVabrxe-KjHM,5PsLl8ymwBmFoECV_T_mvxWHFY02D6dQqeNq54xYWjmtcgsjQspNqN9wKGWXh7ZaK8yLUKoHPItAuQ,11,24,31,False,False,False,False
b91489a3-c154-4703-9d92-1da66a48877a,RANKED_SOLO_5x5,DIAMOND,III,6-k7l70s33Gw0_GX-LRkQRTwzja0lHrjGiim82tlWPUv9xk,6Kf0L1yOts360q0fsMyI0TRasexwp3tCIlhXuj4z0cqlUyLei5WV2u0YIYRMkRFrQVth4V8yfwAHmw,9,39,46,False,False,False,False
c4174c74-a428-4b8b-8025-7e9c1f1b7ff2,RANKED_SOLO_5x5,DIAMOND,III,HbzViWMh57o1Rigdhe8y5-g-bzbi4tw1QQBRBjMY1A8wBQo,iGUHG9jApodpPn2x8dFiDBdtYVXwHUw3T8IChB7-K1J4uAwJHffDKXvBd95F8sfC1yPyne7FgzFX7g,16,12,12,False,False,False,False
01bae4ed-263a-4bb1-8c63-2fb54e572ce0,RANKED_SOLO_5x5,DIAMOND,III,zjUli6QCJ_6foBfM6um_8zYio7SOxcDmqWES0pEPvQvDAgc,IyCMYZ5jMTpw3Y36mvZlRxGeiOdkcIcsEM6QBSTDupct1Ke2YLEWIciapo5v0cuQ85ecLjN2UxRw1g,62,35,39,False,False,False,False
f47af746-39e2-4036-9659-b37c25586fa3,RANKED_SOLO_5x5,DIAMOND,III,tUQBo6tS6QsV4AyWwdA6PzQznZw4LQ1l7T2xqAwDNmpLWak,v0sez5uxWFFrNiIF89Jwd8nILIvgzTzsi9GhxNE2LP_hcrPGPvUxlN79ZXoKCbpTeV1lZoc9mvG-yQ,46,43,29,False,False,False,False
5f784a08-b203-4481-8860-db4f614b1e0e,RANKED_SOLO_5x5,DIAMOND,III,Vh6XLC9CGvGKpz5TNZ1yq4lwvYd9fDOmyopdhTUoL2kHqGA,RzBupy_UNy-eDuPic_v6S2l-o_ap-F8IHKy_aAtCOZGm8-WXdgI6-pwGUicQaCSqHgkIxWzJAWNPPw,87,17,28,False,False,False,False
44065667-5f14-4775-8b18-52c9e210b840,RANKED_SOLO_5x5,DIAMOND,III,BgUwFQE9sVtNctGTWNQK6k7M8OHWahwYpsTbPauHp2WIw3o,prwb8VpJiiiQVv7BcvoLYqEn5hLi2kUo2IXRVKVcGDrxP1eqG_0PqsKfed5X33aqQqzDvyFwGp5wZw,17,70,70,False,False,False,False
e164dfe7-36f8-4421-8622-fa176eec3490,RANKED_SOLO_5x5,DIAMOND,III,mtKaTg6OStenihexfLxqKoN5ITwDFnODxPhn3aYu_CZFRIo,saJhrps6zwHArpVU11gFWfIRNcZ26VmFAE9GrjcF1cyDfRpZP10g7Br4xXxiAFp8oJ0uCdOVSSCW2A,17,23,26,False,False,False,False
848c1a88-a313-4c77-a4ee-69ff21bcad83,RANKED_SOLO_5x5,DIAMOND,III,SsGVrhl4D0SAIl3JEyKXVAlT4Q3AGEH8y-gYoSZc6o21Dw,MVsyuXUwcunvCm8oKOp9En7rdMBz68romzY03M8eBkJysPPC0RkhQo-cVxzcgoaQU8S8Fc-r57HO8w,42,105,91,False,False,False,False
c6ac8542-fa32-4004-ac9a-5d6a62e16533,RANKED_SOLO_5x5,DIAMOND,III,VtffJeoM3HjUIVnbw-hitt9UJx0VzcNpWGHHTeZPD43hKw,Scx8I09bt4HTxUq1HCgQmCSNTTd22a0bZYKSSVvo-XsgWPnLiI7Ma3EUU-QgVrP975581SiljHkpOw,60,15,10,False,False,False,False
94791f41-9de3-4e04-83f1-27fa034b775e,RANKED_SOLO_5x5,DIAMOND,III,2ehBRkFczA2YYQg6CsNqh6ETMEYGtqMwRwlhY8-ZlZ-WIGI,kqaCvNM0kSTp2ojtJmXUzTsAyAymlWGnju0-bUkXRXOyn-DQxrCAVNxMuDqxJDBxANHtFuCJbf5Rpw,47,34,20,False,False,False,False
bb28baf7-67a2-4b8c-a2ae-68fa6c415e6c,RANKED_SOLO_5x5,DIAMOND,III,g6gv-H8E0D3M5rkrQO77JUJ5_RFmV4wc16dW8IPcNbaTg1c,DYKbG4jRdovGrG3akegpOStKehulip4N_hwfBqbWHMVYdOeKZ8hsMJcOXCcUnz1-fkQmDAVTECLWZA,60,174,155,False,False,False,False
b91489a3-c154-4703-9d92-1da66a48877a,RANKED_SOLO_5x5,DIAMOND,III,KnKu0M7R20vQz49DUobRJ-CaEJRkBw4EtUVcN3czzGM1EB8,NcCGj67mp9K2Mbpof1y4aALpdMsm6YZNny9ZV2Nry4XKoeyAR03sBrWayOBH3a4N11JZW-Pi-3xGYQ,45,22,18,False,False,False,False
94199f96-98ab-4bf3-ba65-b75d30f50c9b,RANKED_SOLO_5x5,DIAMOND,III,syHGl6Rw4z9ZlijJm2ZR9q388aa9naKl2JLnC41phTu2TQI,ocadsBhNgBkdXVA-rLl4BHAYxvoCBP52cVrx6h1S9_qcU5W5KcS0KJUvmmoET3CQR57pNElIVKxb3Q,48,41,34,False,False,False,False
9eb12717-8ae5-400b-9060-2ea395f98cda,RANKED_SOLO_5x5,DIAMOND,III,g-dwufAev02boAAsRc5mO-6dmtONNTTkCHbDzpNrHJZrsG8,aDzacE3lFZRBKAJEUShVbH6sbPL-VL8rh6b6ywBp9WEqEiTD6Zb6E5KaTm6gxo5eBJV5YxCTf48Gqg,4,162,154,False,False,False,True
05b7192c-c740-451e-bd57-9698161b812d,RANKED_SOLO_5x5,DIAMOND,III,ejL6I0DcUWxpn6f6327LZ2hklIjj8VX9-yp1ICgcwhcTsZE,lOb7ABc9fTkZ0m1LgB_3uJK-wGPvhu7mU7q0P1kXDuLYJ9sUX1lmfCW8Bw3FNlr_-7lP-On35CxpFQ,10,29,25,False,False,False,False
d4812c1a-3819-4cf9-ad52-525488ab1d87,RANKED_SOLO_5x5,DIAMOND,III,OVbrRDxv1nvLBn2Z0FhBCfyU8qQAhzMDNxfIUK6N0Y6yxg,9J00x-cz1QxEndzCax7pXPeNZDBXmuxb_Ygc20M21HcNZ3BlIVdIGYSQs5tQUFXabNykYomxSlqgDA,17,59,62,False,False,False,False
068ce5bd-b56d-4cdd-bad6-5b9ea5f67746,RANKED_SOLO_5x5,DIAMOND,III,jOODulpEZbXbBxebx7CazfxLVNJ1CJ_q5Lm0Jo37SGtGdA,a4qnRiWxYCQKFYYI60EbyBMYCHocqSC4NvQ63Ca9DNSZ5WUALwwFSlSnjdDb6YjXw6hx76UjgbDyhA,3,114,114,False,False,False,False
f1bf5db3-483f-4588-bee1-3d402b6db886,RANKED_SOLO_5x5,DIAMOND,III,k6LSjf4P-j2Ttlt0u-gJEQSzedXKrPFblexhrLxfoZr2zD4,gqrtdM17EPC5nhI5i74QyaURCuk4SrOYLoUZFslzVyRUYAm8rUxJayb7VAwhdDO9e37on0CwKgXXwg,97,21,29,False,False,False,False
8a67b52d-1318-420e-a487-daeeefe34135,RANKED_SOLO_5x5,DIAMOND,III,pm09916WmyR8bm7xzUC8hK_FqQA8OKyvvCMJgBtkpQTrPw,rN_WuwWUHX_ska7JvncBdsNRa4yUCgRD5BrrQi7D3PFdxQIC5Rlw13oGwKlqGXXAPkAqiMNAg7BnGw,37,21,14,False,False,False,False
fce2f223-7b31-475f-9fe6-ce606a97dd82,RANKED_SOLO_5x5,DIAMOND,III,9LGB80ON2G7aDB9H3gsrlPwrlGFewc3aRnmd_NDrhrNxs3w,KvOPJP-MbHThWuCgPbgQolwEoDUxACxtFQmajaimJ7BhyU8i0AwYu-b199fjTk6QPmwozfk6TFl1zA,52,23,11,False,False,True,False
9ad11afa-518f-4ecc-9b14-97b0d25e4c79,RANKED_SOLO_5x5,DIAMOND,III,9qp-YL7xaQ7SbTlwhwJ0fDxVvSHgXKQ_fR13t7LFIJ6NDFI,EzNWqC8Ieyx1qGpiuIZE4bLHZCiGJmN40ix98_XioaFYLFWmUta9JTdYXZCBMxxnO1ZPBTlwZgqF5w,58,40,40,False,False,False,False
4d3567d9-d00b-44cc-81a6-49cae640dcc0,RANKED_SOLO_5x5,DIAMOND,III,ZnFjL3Qc4HlwmcbtUsPUmQXZHSTEszhjSwZU5-agJ2hbUb4,HvrKtIDO9sna8Q2px09P4mBTeZlbzdZRqiK9SWFXxZYUWwmF1PCZmEBsZn2t_QFkkjlCUpE4AhOcsw,79,199,194,False,False,False,False
6cf195b1-4ce2-4820-9601-16507e0ddaf2,RANKED_SOLO_5x5,DIAMOND,III,21b7egWAMZJDYizLDROHVf5iJW4PD4GdyMJNEs__1idKzQ,ZU0x3sRXfwrXgaXcjS5kKUJXo-ciAu5rkYgCypwGnWnw-UmoHPJkN59r1xN44m5UWBLJk7VG2zUKpQ,25,48,51,False,False,False,False
cd1abee3-a54d-4d54-b90a-f6a9b4a8e865,RANKED_SOLO_5x5,DIAMOND,III,oBjCrus0fTA-Pb4GJXLImykVtLeJuUQqT0f-ZGSdenSnu0o,piwq8hyyQIyq67FVwPxWcYSubs7UEjFX53792yHNYp5vY3yYXqzes8s0hksoTLKcGlHjY0KcJv7Kvg,45,36,27,False,False,False,False
82141de7-0439-455b-80ff-ef315336005a,RANKED_SOLO_5x5,DIAMOND,III,miDHYpOexcmvGvCuA1Smhf-cgu0dlEmQJUwLT4_kUf5zJQ,ITkGb8_38F-d4WG4W36UVLR2o1vWzcuY8apaWRNymbiKe1txYN2G3sxMxNzavsxsLaNWmvLcaUwflQ,42,88,63,False,False,False,False
bbfa4e56-545d-4c1e-8d2a-cba8348b0a2a,RANKED_SOLO_5x5,DIAMOND,III,Davkgp43L9mFaokAdJ5yxYyVOvvw2NB6LQWU40O7h5ZrxPI,vm4UrqE9-g7t1DpBJ5yBdnSGg9yMlGoJj2nlNkdP-8EexQOnMFFbz98fiGpanfg3OwHTK0UyzY3dDw,49,30,21,False,False,False,False
7777ca6f-1a66-44bd-9fb7-8948aa099139,RANKED_SOLO_5x5,DIAMOND,III,ocEFpFTeoZVFEUyQg7IdwsZVI8ojjUgnl6YPblSaPiH6TW0,bYyCLCa_3JZWhrpBYsN6-Ul7k9TkeAbVra4EZvV5c_8HQwltaYKke7jYtIfpaMPe2epKnwD1yPo1GQ,53,104,95,False,False,False,False
9707c951-1a1a-4c9f-9b98-e90a29594026,RANKED_SOLO_5x5,DIAMOND,III,R8qfgGszwy97MGhHM1Oly13d4ssa41YRvqmJ6yOMV7zWUQ,fmv1RtSNg_yLtiKdvuPJgzKfU88xnnu8TU6kHJRycrDb-xlHzTTpcvRegltiN3chwdUqU9xpxLw9lQ,67,31,31,False,False,False,False
101e2b16-4656-4e66-9a02-f475cc47af84,RANKED_SOLO_5x5,DIAMOND,III,2hGnuRa0HoQEbaxW_SYozossIB9jNXJQs-fIbgRhcOzk7A,T4FoH4jKRKKNJKLjdGB4C5ldPEryL9zkVl_GeaNaqPwkI4KFma7ZUe2_zh6Zddcr_E54zXX5h1Zp2w,92,41,57,False,False,False,False
38b7d356-245b-4c09-bd94-0a2e00eb98a1,RANKED_SOLO_5x5,DIAMOND,III,YfzDYd4H8d55SpC3uY0UsYoXM3ZSsv_-NUSC2ok3Ji9W0Q,YIu2dXI2bbD_Pgt16tYhTPstND2hb442_Q6ueqNqwyYyB-vH2rBTTKkWaSHSS7op84aJK8f1_w1a1A,8,77,88,False,False,False,False
fce2f223-7b31-475f-9fe6-ce606a97dd82,RANKED_SOLO_5x5,DIAMOND,III,vljW59UrZeGxDk4ZyWlI48Q5XEx8gQoRixhx8bKhxbVrL9k,Pw12dOtKBDhowVt6l2ZfIWGSvdZZVGe1VwVtefvXKZ7ngz2SHe6pQgNJ8pwroP4JqRDvHrPCVHr4CQ,48,62,40,False,False,False,False
9bc1afc7-233c-4567-ac30-5dd26dc79e39,RANKED_SOLO_5x5,DIAMOND,III,EKwY4dZ8YJRpItbQOuPgVicteeh4lH1mONMEiErZnm_VSA4,i3IjvtleLa6sDC_hXQJNDMSBCtr1zcVZ24JQOUt3ufYf60_j08uHf5mWICz52URlscjP3YbfsBF_2w,3,67,50,False,False,False,False
b8d35b94-973b-4c06-8e81-83dafad24e64,RANKED_SOLO_5x5,DIAMOND,III,Z3XhsTAV5V6IAL3nQ01WNywRfqQK6BY-KrfCYiFnAfMpWBM,AMDxmoQCEEcjoA8TDgt4AcHjlwmQ1TlpGW3o1MszkMAjTH-heXE7kh81gTd3tt5zf4M8sWkV4aXGig,75,31,46,False,False,False,False
068ce5bd-b56d-4cdd-bad6-5b9ea5f67746,RANKED_SOLO_5x5,DIAMOND,III,mK8m1-b5h-udd5EpHj6raBnyJEnDH3-SDORLIXXfWO9cj2Q,4g7GaKJqjpxuDjDrOc3dTrrWdwoeswR9bBAEzxhmDI6ulnVBbRvSQUtaZTSTnn_LX6g8WfvJA8nn2g,95,32,29,False,False,False,False
1cc3b217-2d7c-48c7-bc43-ae7dce72bda9,RANKED_SOLO_5x5,DIAMOND,III,4FzbtHX2gpIvl0Byq51Ygei0WEEI3-LvGqDO7i5qhoZHEnI,r-hvpMEy8e853hXR2dy4evvCRFHIZTUFQWhAJo5djkz1GsFAv33Fyw1hHkyWwiaGpko_n6hKhF9NLw,36,86,86,False,False,False,False
51eef53c-db79-4fe6-85de-d98509dccedd,RANKED_SOLO_5x5,DIAMOND,III,zYnmh-xtxcGGRttqnuVHExwxZq3desH4jN6yxFe8pZu0c04,vgQjXW7qrv_eGrMtJYF7TIPGgI5Kuu6DEwhsLzj5fpUidMc9f2tsg1ax90FetLbiktPPdWlBcKVRyQ,7,63,58,False,False,False,False
a26a3ac0-1e24-4573-8116-edf62282b852,RANKED_SOLO_5x5,DIAMOND,III,IDeDQ53tWznhgrwvGvlKf4J1ZNj7QYI_MBpzNeyRxuSb-oM,8cNLhCrqIBqZu9kn4ayhwQQya6ccMA5l6SKxMP6Vyx_aEfmcf9KbRxkt9oNo13xbsFOx8ZoYSwcpMg,1,34,27,False,False,False,True
f42238bf-59a3-4d49-a8ca-a7cd1570d49b,RANKED_SOLO_5x5,DIAMOND,III,yQWoicSx1c0Rod1_R_BySNb-jfDvDI0uJ5pYR4et2LKKK1c,sMHfOOz2RHf3nH-7FfRjFL-Ksk9O6WWNF0-BADY61oVXbq0SIpNvvNO4FByuXGyE6a4q_IwmN3nOig,0,56,48,False,False,False,False
21bdfb4f-5ca2-4ed6-bddf-c738f77eac21,RANKED_SOLO_5x5,DIAMOND,III,ISknWWyjAQtOD7xLV36Xwwp9RJFoAsiKxPk_KLUWitXJois,OuB8yhyyCESajhhaaZc4Z8ySU1j6wFeMZHsTFfUEV0dG78BnDle5ZMHvOTyHZEB2487pVFzGDw3NAg,18,21,23,False,False,False,False
5fdd9167-a7f6-47d3-a749-cc8f3746916f,RANKED_SOLO_5x5,DIAMOND,III,iqNfhpWTq_Dqg1JjltIaXoekPyqPsKRMvC8hL0zALZwZBhY,59Z5Dtc6RPr0kDZ2N2-VsjBpQ93XaLWS1xadP54m8A9sh0saMgOtf9IYQAJZYRvzSR6mbNG_vzmuXQ,82,100,98,False,False,False,False
6df2391e-098b-4814-90c8-cff175d7d282,RANKED_SOLO_5x5,DIAMOND,III,FeEIElsBndRrC7BqmQkjmQW_wQnLf3Y35EYtBU46OuAqHe8,Px1U_NEBjGk2jK3OeZ_evxNSevxpUYkykrSYW4d17Er1jkIAdmVE5_JrkZPledd6tthjUAvkw-vkjA,89,119,137,False,False,False,False
bbfa4e56-545d-4c1e-8d2a-cba8348b0a2a,RANKED_SOLO_5x5,DIAMOND,III,DDIduDOn-mca6S5DHmSxL9roXHVh9pbBiMAw7Ia5Af3VluM,MdhDtO88xraL7tezhi-LQynsFMu-WxOnKtyIifNwIbpOOT4Y0bMde70MPeEz-pBUvc07zJFeyoaEYw,12,19,13,False,False,True,False
8790924b-e051-4ea3-8e07-5ca3f34f82e2,RANKED_SOLO_5x5,DIAMOND,III,0G05pT1UlHSnpEMCrdM_p2eP7uWhGGPJfBtpHyrLTx5fKn4,KCijaTWysV5wGEyFOWAokuF-xA_OXZOtH1FyIajPBP9Gz9sbI1eslBCHqz3HWDL8gMg2MuJ5lKmtxA,12,117,111,False,False,False,False
b7e26320-5d14-4d36-b6c5-b69398bb60ab,RANKED_SOLO_5x5,DIAMOND,III,8I_QAON23E8jCtMwQGc_7ohMDJkCuy7nMF8P3uGeiHMfW9U,60GtpWJp-8yWLELwkkdJCWck5hy-7cZ_-2UWw5wZEBJGJUT1DXqLk_UQc4gDdSaJ0CXFLaOadFg3lw,29,83,82,False,False,False,False
b91489a3-c154-4703-9d92-1da66a48877a,RANKED_SOLO_5x5,DIAMOND,III,T27_EVIa2xkqtgeyledQ1IO0BQmfReruPYc1BzAu7-5L5Mk,nVgYhSNmAub9GI_qCYT-FVD9_46fSa_qB-xfIa7IPmuA7tkwu6OuriO7irTV4Z4VrDyDVY3tIYZMeA,34,41,41,False,False,False,True
